time,datetime_utc,px,sz,side,notional,tid
1774169362038,2026-03-22 08:49:22.038,68749.0,0.02909,B,1999.90841,412641413812223
1774169362038,2026-03-22 08:49:22.038,68749.0,0.00795,B,546.5545500000001,1027370608207664
1774169362038,2026-03-22 08:49:22.038,68749.0,0.00017,B,11.687330000000001,733382652198143
1774169362038,2026-03-22 08:49:22.038,68750.0,0.00017,B,11.6875,458101072063846
1774169362038,2026-03-22 08:49:22.038,68750.0,0.00039,B,26.8125,457185624491307
1774169362038,2026-03-22 08:49:22.038,68751.0,0.00017,B,11.68767,906939240383564
1774169362038,2026-03-22 08:49:22.038,68751.0,2.91057,B,200104.59806999998,696766150125257
1774169362038,2026-03-22 08:49:22.038,68752.0,0.00017,B,11.687840000000001,553326268881295
1774169362038,2026-03-22 08:49:22.038,68752.0,1.09108,B,75013.93216,351727211608334
1774169362038,2026-03-22 08:49:22.038,68752.0,0.01017,B,699.20784,1052720551192341
1774169362038,2026-03-22 08:49:22.038,68753.0,0.00017,B,11.68801,771181057509842
